artist,header,locations-name,locations-url,products,time,title,searchresultURL,listened,skipped,searched
Phoenix,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:21:01.472Z,1901,,True,False,False
Vampire Weekend,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:17:48.248Z,Oxford Comma,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:14:32.590Z,Drumming Song,,True,False,False
Chvrches,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:10:48.623Z,Lungs,,True,False,False
Foals,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:07:45.806Z,Mountain At My Gates,,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:03:40.595Z,Million Dollar Bills,,True,False,False
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T06:02:08.727Z,I Of The Storm,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T05:57:31.910Z,Taro,,True,False,False
The Jezabels,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T05:52:26.817Z,A Little Piece,,True,False,False
The Naked And Famous,Google Play Music,From your current location,"https://google.com/maps?q=12.971599,77.594566",Google Play Music,2018-10-25T05:48:10.942Z,Young Blood,,True,False,False
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T12:34:35.283Z,Little Talks,,True,False,False
Chvrches,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:37:43.521Z,Broken Bones (Bonus Track),,True,False,False
Birdy,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:33:58.799Z,Shelter,,True,False,False
Ellie Goulding,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:30:14.036Z,Anything Could Happen,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:25:27.587Z,Never Let Me Go,,True,False,False
London Grammar,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:20:56.301Z,Nightcall,,True,False,False
Metric,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:16:25.778Z,Gimme Sympathy,,True,False,False
Chvrches,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:12:31.579Z,Afterglow,,True,False,False
Gotye,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:09:16.772Z,Easy Way Out,,True,False,False
Broods,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:07:19.517Z,Sleep Baby Sleep,,True,False,False
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T11:04:19.111Z,Empire,,True,False,False
Regina Spektor,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:59:58.577Z,Small Town Moon,,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:56:58.576Z,Royals,,True,False,False
MS MR,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:53:48.415Z,Head Is Not My Home,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:50:17.927Z,Crystalised,,True,False,False
The Lumineers,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:46:56.094Z,Charlie Boy,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:42:34.536Z,Dissolve Me,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:38:35.632Z,All This And Heaven Too,,True,False,False
Lykke Li,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:34:29.695Z,Sleeping Alone,,True,False,False
London Grammar,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:31:30.443Z,If You Wait,,True,False,False
Mumford & Sons,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:26:45.869Z,Reminder,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:24:41.600Z,Islands,,True,False,False
Of Monsters and Men,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:22:00.661Z,Dirty Paws,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:17:30.986Z,Fitzpleasure,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:16:15.481Z,Shake It Out,,True,False,False
MS MR,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:11:34.757Z,BTSK,,True,False,False
The Lumineers,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:11:33.660Z,Big Parade,,True,False,False
Bastille,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:11:32.272Z,Icarus,,True,False,False
Hozier,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:08:08.575Z,Work Song,,True,False,False
Mumford & Sons,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:04:17.582Z,Monster,,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T10:02:58.818Z,Yellow Flicker Beat,,True,False,False
London Grammar,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T09:59:00.628Z,Sights,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:34:35.399Z,Dog Days Are Over,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:30:23.115Z,Chained,,True,False,False
Chvrches,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:27:35.063Z,Leave A Trace,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:23:37.479Z,Matilda,,True,False,False
Bastille,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:19:48.807Z,Flaws,,True,False,False
The Lumineers,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:16:11.007Z,Classy Girls,,True,False,False
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:13:25.068Z,Black Water,,True,False,False
Ellie Goulding,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:09:11.874Z,My Blood,,True,False,False
London Grammar,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:05:17.623Z,Shyer,,True,False,False
The Lumineers,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T08:02:10.766Z,Stubborn Love,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:57:33.115Z,Something Good,,True,False,False
HAIM,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:53:54.842Z,Running If You Call My Name,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:49:50.025Z,Missing,,True,False,False
The Lumineers,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:46:16.486Z,Gale Song (From “The Hunger Games: Catching Fire” Soundtrack),,True,False,False
Broods,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:43:10.714Z,Coattails,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:39:55.777Z,You’ve Got the Love,,True,False,False
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:37:07.115Z,Organs,,True,False,False
Birdy,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:32:35.624Z,Strange Birds,,True,False,False
Bastille,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:29:31.930Z,"Weight Of Living, Pt. I",,True,False,False
London Grammar,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:26:04.952Z,Flickers,,True,False,False
Daughter,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:21:17.530Z,Youth,,True,False,False
Lana Del Rey,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:17:06.031Z,Blue Jeans (Album Version - Remastered),,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:13:36.623Z,Left Hand Free,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:10:42.848Z,Heartlines,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:05:41.324Z,Basic Space,,True,False,False
Bastille,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T07:02:33.126Z,Daniel In The Den,,True,False,False
London Grammar,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:59:24.476Z,Stay Awake,,True,False,False
Chvrches,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:56:18.847Z,Strong Hand (Bonus Track),,True,False,False
MS MR,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:52:52.346Z,This Isn't Control,,True,False,False
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:48:54.695Z,I Of The Storm,,True,False,False
The Lumineers,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:44:17.118Z,Dead Sea,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:40:02.127Z,Seven Devils,,True,False,False
레게 강 같은 평화 RGP,Google Play Music,From your current location,"https://google.com/maps?q=17.442345,78.375244",Google Play Music,2018-10-24T06:34:12.243Z,당 디기 방 DANG DIGGI BANG,,True,False,False
Logic,Google Play Music,,,Google Play Music,2018-10-17T02:32:38.795Z,Till The End,,True,False,False
Childish Gambino,Google Play Music,,,Google Play Music,2018-10-17T02:27:26.181Z,II. no exit,,True,False,False
WZRD,Google Play Music,,,Google Play Music,2018-10-17T02:24:34.401Z,Upper Room,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-10-17T02:21:21.989Z,Devil In A New Dress,,True,False,False
Kanye West,Google Play Music,,,Google Play Music,2018-10-16T16:56:46.387Z,Devil In A New Dress,,False,True,False
Kanye West,Google Play Music,From your current location,"https://google.com/maps?q=17.385044,78.486671",Google Play Music,2018-10-16T16:56:46.184Z,Devil In A New Dress,,True,False,False
